-24.272761444427232	3.0620017445109693
-24.178532940304734	2.1620956142771317
-23.961807380822993	1.6747142220151106
-23.69796756928	1.2822190201353245
-23.481242009798258	1.0317242606990227
-23.38701350567576	1.411005947724068
-23.283362151141013	0.45901106571896183
-23.264516450316513	-0.9006655917998887
-23.245670749492014	-1.7391916571021533
-23.160865095781766	-2.4922543824344348
-22.944139536300025	-3.2875883973698925
-22.831065331353027	-3.320436836560821
-22.77452822887953	-3.8935446432967225
-22.68029972475703	-4.0354135484882585
-22.38819136197729	-4.015647086900127
-22.07723729837305	-3.886860159311382
-21.860511738891308	-3.853090959356821
-21.73801468353206	-4.2696694362750245
-21.587249076936065	-4.747759515376743
-21.427060619927822	-4.780476417315724
-21.012455201788836	-4.632449177146637
-20.607272634062095	-4.645531154749432
-20.21151291674761	-4.724967696993814
-20.13613011344961	-4.1230651900133735
-19.90055885314337	-3.1985496357333303
