-0.8718381112984823	0
-0.7234401349072512	-0.3404669260700388
-0.5615514333895446	-0.7490272373540855
-0.35919055649241116	-1.3035019455252916
-0.23102866779089348	-1.8385214007782098
-0.12984822934232731	-2.412451361867704
0.06576728499156825	-2.6653696498054473
0.5649241146711637	-3.151750972762646
1.1450252951096123	-3.6575875486381317
1.4755480607082632	-3.910505836575875
1.6374367622259696	-3.9883268482490264
1.8060708263069145	-3.9883268482490264
2.021922428330523	-3.891050583657587
2.21079258010118	-3.667315175097276
2.3726812816188874	-3.3754863813229568
2.5008431703204055	-3.01556420233463
2.588532883642496	-2.636186770428015
2.6357504215851604	-2.0233463035019454
2.6964586846543	-1.4396887159533072
2.770657672849916	-0.904669260700389
2.8718381112984828	-0.3112840466926069
2.9325463743676226	0
