2.	0.23044892137827394
2.1578947368421053	0.07255418453616869
2.3157894736842106	-0.0853405523059367
2.473684210526316	-0.24323528914804196
2.6315789473684212	-0.40113002599014724
2.7894736842105265	-0.5590247628322526
2.947368421052632	-0.7169194996743579
3.1052631578947367	-0.8748142365164626
3.263157894736842	-1.032708973358568
3.4210526315789473	-1.1906037102006732
3.578947368421052	-1.301029995663981
3.736842105263158	-1.301029995663981
3.8947368421052633	-1.301029995663981
4.052631578947368	-1.301029995663981
4.2105263157894735	-1.301029995663981
4.368421052631579	-1.301029995663981
4.526315789473684	-1.301029995663981
4.684210526315789	-1.301029995663981
4.842105263157895	-1.301029995663981
5.	-1.301029995663981
