-8.9936	0.5
-8.8412	0.1974
-8.73	-0.0121
-8.6156	-0.1622
-8.4822	-0.3054
-8.3679	-0.4241
-8.2535	-0.5149
-8.1105	-0.5498
-7.9104	-0.5638
-7.7294	-0.5358
-7.5769	-0.4695
-7.3863	-0.3682
-7.2052	-0.253
-7.0718	-0.0924
-6.8431	0.1834
-6.6906	0.365
-6.5572	0.5047
