-5.744394618834081	0
-5.0044843049327365	-0.7200000000000003
-4.264573991031391	-1.4329411764705884
-3.547085201793722	-1.927058823529412
-3.3228699551569516	-2.0329411764705885
-2.986547085201794	-2.131764705882353
-2.650224215246636	-2.1811764705882353
-2.3811659192825108	-2.195294117647059
-2.1121076233183853	-2.1882352941176473
-1.7309417040358746	-2.138823529411765
-1.1928251121076237	-1.9976470588235298
-0.7443946188340806	-1.863529411764706
-0.4529147982062778	-1.807058823529412
-0.11659192825112008	-1.7717647058823531
0.19730941704035843	-1.7929411764705885
0.44394618834080646	-1.8141176470588238
0.7130044843049319	-1.8141176470588238
0.9820627802690591	-1.7929411764705885
1.2735426008968602	-1.7364705882352944
1.565022421524663	-1.651764705882353
2.192825112107622	-1.4117647058823533
2.8878923766816147	-1.0305882352941178
3.493273542600898	-0.5929411764705885
3.986547085201794	-0.1482352941176474
