5.8645533141210375	-0.03902983458546316
10.144092219020171	-4.265296263597141
10.835734870317003	-4.64599956689044
11.138328530259367	-4.767037030867384
11.570605187319886	-4.870583531841881
12.002881844380406	-4.904765870966667
12.694524495677234	-4.921307324548983
13.126801152737753	-4.903466542286485
13.515850144092221	-4.850993653279138
13.818443804034581	-4.781279672169378
14.077809798270893	-4.954390231713615
14.250720461095105	-4.884826173143876
14.68299711815562	-4.884326431343806
15.158501440922189	-4.883776715363728
15.720461095100868	-4.779080808249071
16.325648414985594	-4.743699088804117
16.455331412103746	-4.604820842564674
17.060518731988473	-4.534757042194865
17.70893371757925	-4.4299611867201945
18.14121037463977	-4.360097283070413
18.443804034582136	-4.221019140110942
18.803170028818448	-4.13401409271876
18.85317002881845	-0.03401409271876
